avg_roundtrp_lat(ms),rps,timestamp,avg_exec_lat(ns),hits,misses,miss_diff,hits_diff,avg_exec_lat(ms)
82.59521108022086,614,1645310392519222.8,922.8573743922204,21787.39546191248,83.85413290113452,0.0032414910858995136,0.9967585089141004,0.9228573743922212
76.57487660414338,638,1645310393531025.2,810.6378205128206,22407.13141025641,84.0,0.0,1.0,0.8106378205128204
92.40421788550809,573,1645310394496216.0,837.1086587436333,23014.015280135824,84.0,0.0,1.0,0.8371086587436338
99.20471871896622,658,1645310395501697.8,904.3755795981452,23632.250386398762,84.0,0.0,1.0,0.9043755795981451
108.9796312126967,618,1645310396500567.0,848.3391719745223,24269.87898089172,84.0,0.0,1.0,0.848339171974522
123.02063600875006,613,1645310397517886.2,839.9496753246754,24891.45779220779,84.0,0.0,1.0,0.8399496753246753
134.8160938904841,613,1645310398520637.0,861.365539452496,25509.972624798713,84.0,0.0,1.0,0.8613655394524962
101.39030161874155,678,1645310399486265.0,843.001497005988,26154.425149700597,84.0,0.0,1.0,0.8430014970059874
143.25560599782148,604,1645310400499347.5,881.9967479674797,26796.09918699187,84.0,0.0,1.0,0.8819967479674796
148.01944085822709,597,1645310401501243.5,863.6448911222781,27401.896147403684,84.0,0.0,1.003350083752094,0.8636448911222777
171.44415529242548,617,1645310402530453.8,865.4860426929392,28004.666666666668,84.0,0.0,0.9967159277504105,0.865486042692939
125.50027520735755,663,1645310403501651.5,836.5296803652968,28638.345509893454,84.0,0.0,1.0,0.8365296803652966
115.02979450358974,675,1645310404506441.0,839.0705882352942,29306.02794117647,84.0,0.0,1.0,0.8390705882352935
103.57574688335696,702,1645310405511649.2,832.9302325581396,29990.364825581397,84.0,0.0,1.0,0.8329302325581391
86.68357183250296,731,1645310406513335.2,806.7200538358009,30705.886944818303,84.0,0.0,1.0053835800807538,0.806720053835801
59.81500115077068,724,1645310407487571.8,786.7455295735901,31441.08803301238,84.0,0.0,0.9944979367262724,0.7867455295735899
96.44051084298845,711,1645310408498825.5,800.2702312138729,32150.763005780347,84.0,0.0,1.0,0.8002702312138715
79.35302782435969,690,1645310409498569.0,866.3534361851332,32853.45161290323,84.0,0.0,1.0,0.8663534361851333
67.77167388195097,727,1645310410505682.5,798.2851063829787,33562.608510638296,84.0,0.0,1.0,0.798285106382977
67.61855677506256,651,1645310411528569.5,807.7104874446086,34253.41802067947,84.0,0.0,1.0,0.8077104874446079
64.94188924362562,679,1645310412509240.2,876.0712121212122,34922.04090909091,84.0,0.0,1.0,0.8760712121212114
41.86998412588197,638,1645310413480133.8,789.2950075642965,35582.27231467474,84.0,0.0,1.0,0.7892950075642966
89.62587912579502,594,1645310414489780.2,849.6919191919192,36210.28282828283,84.0,0.0,1.0,0.8496919191919191
71.04701704588597,575,1645310415502192.2,819.781981981982,36784.28828828829,84.0,0.0,1.0,0.8197819819819828
79.15915539284416,537,1645310416466944.2,923.390243902439,37328.909943714825,84.0,0.0,1.0075046904315197,0.9233902439024385
56.13494837476495,561,1645310417471578.8,838.9025270758123,37871.68592057762,84.0,0.0,0.9927797833935018,0.8389025270758118
66.75241203551948,526,1645310418478411.2,866.9430740037951,38412.662239089186,84.0,0.0,1.0,0.8669430740037947
71.34451239469385,477,1645310419527128.2,828.7145790554415,38919.427104722796,84.0,0.0,1.0,0.8287145790554419
63.1599691374861,438,1645310420535513.5,863.7357630979499,39381.99772209567,84.0,0.0,1.0,0.8637357630979491
44.46452323425282,454,1645310421490374.2,811.5504385964912,39829.42324561404,84.0,0.0,1.0,0.8115504385964909
52.41821520782464,418,1645310422456922.8,809.5883777239709,40264.01210653753,84.0,0.0,1.0,0.8095883777239709
52.39308443931662,408,1645310423470785.0,810.7753086419754,40673.15555555555,84.0,0.0,1.0,0.8107753086419748
48.444479198415614,380,1645310424456728.0,822.8253968253969,41064.5,84.0,0.0,1.0052910052910053,0.8228253968253969
49.18299652321415,370,1645310425490954.0,791.6193029490616,41439.54959785523,84.0,0.0,0.9946380697050938,0.791619302949062
27.672716052740935,363,1645310426482225.8,743.1818181818181,41807.17630853994,84.0,0.0,1.0,0.7431818181818176
18.88130325950218,369,1645310427491602.5,748.6130790190736,42171.86648501363,84.0,0.0,1.0,0.7486130790190735
18.181632825432295,331,1645310428498507.8,758.8277945619335,42520.728096676736,84.0,0.0,1.0,0.7588277945619333
25.49825982045936,296,1645310429470534.2,759.4261744966443,42835.72818791946,84.0,0.0,1.0,0.7594261744966441
31.984938149291434,285,1645310430457957.5,806.4456140350877,43127.491228070176,84.0,0.0,1.0,0.8064456140350879
26.954965885484828,298,1645310431488190.2,758.5353535353536,43418.367003367006,84.0,0.0,1.0,0.7585353535353535
18.652722154152265,266,1645310432505493.8,740.3283018867925,43698.79245283019,84.0,0.0,1.0,0.7403283018867924
17.86227397071162,261,1645310433492662.8,807.2137404580153,43962.30534351145,84.0,0.0,1.0,0.8072137404580145
